p_id,ps_id,exp_id,trial,t_id,N_T,d_feature,rt,response,error
21 3a,2,3,449,right,4,orange,0.761,1,0
21 3a,2,3,105,right,9,orange,0.754,1,0
21 3a,2,3,590,left,9,orange,0.9,0,0
21 3a,2,3,210,right,9,orange,1.076,1,0
21 3a,2,3,315,right,9,orange,0.728,1,0
21 3a,2,3,427,right,9,orange,0.746,1,0
21 3a,2,3,329,left,9,orange,0.678,0,0
21 3a,2,3,155,left,19,orange,0.789,0,0
21 3a,2,3,573,left,19,orange,0.867,0,0
21 3a,2,3,546,right,19,orange,0.592,1,0
21 3a,2,3,493,right,19,orange,0.685,1,0
21 3a,2,3,494,left,19,orange,0.767,0,0
21 3a,2,3,16,left,19,orange,0.439,0,0
21 3a,2,3,560,right,31,orange,0.773,1,0
21 3a,2,3,24,right,31,orange,0.932,1,0
21 3a,2,3,562,left,31,orange,0.524,0,0
21 3a,2,3,299,right,31,orange,0.892,1,0
21 3a,2,3,59,left,31,orange,0.616,0,0
21 3a,2,3,117,right,31,orange,0.694,1,0
21 3a,2,3,465,left,0,yellow,0.448,0,0
21 3a,2,3,68,right,0,yellow,0.634,1,0
21 3a,2,3,594,left,0,yellow,0.627,0,0
21 3a,2,3,30,left,0,yellow,0.468,0,0
21 3a,2,3,78,left,0,yellow,0.499,0,0
21 3a,2,3,251,right,0,yellow,0.521,1,0
21 3a,2,3,615,left,1,yellow,0.553,0,0
21 3a,2,3,640,left,1,yellow,0.572,0,0
21 3a,2,3,285,right,1,yellow,0.493,1,0
21 3a,2,3,127,left,1,yellow,0.463,0,0
21 3a,2,3,516,left,1,yellow,0.422,0,0
21 3a,2,3,484,left,1,yellow,0.541,0,0
21 3a,2,3,316,right,4,yellow,0.714,1,0
21 3a,2,3,398,right,4,yellow,0.497,1,0
21 3a,2,3,83,left,4,yellow,0.534,0,0
21 3a,2,3,595,left,4,yellow,0.514,0,0
21 3a,2,3,423,left,4,yellow,0.456,0,0
21 3a,2,3,268,right,4,yellow,0.575,1,0
21 3a,2,3,262,left,9,yellow,0.55,0,0
21 3a,2,3,525,left,9,yellow,0.469,0,0
21 3a,2,3,377,left,9,yellow,0.486,0,0
21 3a,2,3,280,left,9,yellow,0.523,0,0
21 3a,2,3,629,right,9,yellow,0.509,1,0
21 3a,2,3,265,left,9,yellow,0.585,0,0
21 3a,2,3,87,left,19,yellow,0.533,0,0
21 3a,2,3,72,right,19,yellow,0.635,1,0
21 3a,2,3,478,right,19,yellow,0.504,1,0
21 3a,2,3,284,right,19,yellow,0.393,1,0
21 3a,2,3,298,right,19,yellow,0.574,1,0
21 3a,2,3,8,left,19,yellow,0.44,0,0
21 3a,2,3,189,right,31,yellow,0.492,1,0
21 3a,2,3,542,left,31,yellow,0.513,0,0
21 3a,2,3,593,right,31,yellow,1.024,1,0
21 3a,2,3,159,left,31,yellow,0.565,0,0
21 3a,2,3,569,right,31,yellow,0.582,1,0
21 3a,2,3,332,right,31,yellow,0.487,1,0
21 3b,12,3,590,left,0,circle,0.388,0,0
21 3b,12,3,580,left,0,circle,0.352,0,0
21 3b,12,3,54,left,0,circle,0.413,0,0
21 3b,12,3,97,left,0,circle,0.385,0,0
21 3b,12,3,463,left,0,circle,0.45,0,0
21 3b,12,3,224,left,0,circle,0.407,0,0
21 3b,12,3,282,left,1,circle,0.417,0,0
21 3b,12,3,586,right,1,circle,0.409,1,0
21 3b,12,3,252,left,1,circle,0.388,0,0
21 3b,12,3,577,left,1,circle,0.394,0,0
21 3b,12,3,530,left,1,circle,0.451,0,0
21 3b,12,3,479,left,1,circle,0.382,0,0
21 3b,12,3,454,right,4,circle,0.551,1,0
21 3b,12,3,440,right,4,circle,0.579,1,0
21 3b,12,3,83,right,4,circle,0.394,1,0
21 3b,12,3,492,left,4,circle,0.464,0,0
21 3b,12,3,110,right,4,circle,0.555,1,0
21 3b,12,3,600,left,4,circle,0.394,0,0
21 3b,12,3,140,left,9,circle,0.465,0,0
21 3b,12,3,598,right,9,circle,0.523,1,0
21 3b,12,3,571,left,9,circle,0.537,0,0
21 3b,12,3,320,left,9,circle,0.68,0,0
21 3b,12,3,318,left,9,circle,0.5,0,0
21 3b,12,3,72,left,9,circle,0.695,0,0
21 3b,12,3,57,right,19,circle,0.924,1,0
21 3b,12,3,175,left,19,circle,1.079,0,0
21 3b,12,3,565,left,19,circle,0.599,0,0
21 3b,12,3,482,left,19,circle,0.79,0,0
21 3b,12,3,413,left,19,circle,0.558,0,0
21 3b,12,3,183,left,19,circle,0.493,0,0
21 3b,12,3,150,left,31,circle,0.487,0,0
21 3b,12,3,474,right,31,circle,0.73,1,0
21 3b,12,3,505,left,31,circle,0.597,0,0
21 3b,12,3,613,right,31,circle,0.633,1,0
21 3b,12,3,26,left,31,circle,0.747,0,0
21 3b,12,3,340,left,31,circle,0.556,0,0
21 3b,12,3,139,right,0,diamond,0.403,1,0
21 3b,12,3,580,left,0,diamond,0.352,0,0
21 3b,12,3,56,left,0,diamond,0.402,0,0
21 3b,12,3,170,right,0,diamond,0.446,1,0
21 3b,12,3,97,left,0,diamond,0.385,0,0
21 3b,12,3,515,left,0,diamond,1.327,0,0
21 3b,12,3,434,left,1,diamond,0.422,0,0
21 3b,12,3,547,left,1,diamond,0.658,0,0
21 3b,12,3,113,left,1,diamond,0.415,0,0
21 3b,12,3,161,left,1,diamond,0.526,0,0
21 3b,12,3,495,left,1,diamond,0.46,0,0
21 3b,12,3,453,right,1,diamond,0.393,1,0
21 3b,12,3,567,right,4,diamond,0.539,1,0
21 3b,12,3,461,right,4,diamond,0.68,1,0
21 3b,12,3,4,right,4,diamond,0.469,1,0
21 3b,12,3,410,left,4,diamond,0.568,0,0
21 3b,12,3,516,right,4,diamond,0.734,1,0
21 3b,12,3,381,right,4,diamond,0.577,1,0
21 3b,12,3,143,left,9,diamond,0.733,0,0
21 3b,12,3,362,right,9,diamond,0.53,1,0
21 3b,12,3,483,right,9,diamond,0.638,1,0
21 3b,12,3,624,right,9,diamond,0.636,1,0
21 3b,12,3,6,left,9,diamond,0.487,0,0
21 3b,12,3,9,right,9,diamond,0.7,1,0
21 3b,12,3,196,right,19,diamond,0.468,1,0
21 3b,12,3,272,left,19,diamond,0.809,0,0
21 3b,12,3,289,left,19,diamond,0.472,0,0
21 3b,12,3,610,right,19,diamond,0.698,1,0
21 3b,12,3,277,right,19,diamond,0.633,1,0
21 3b,12,3,11,left,19,diamond,1.015,0,0
21 3b,12,3,94,left,31,diamond,0.979,0,0
21 3b,12,3,147,left,31,diamond,0.572,0,0
21 3b,12,3,539,right,31,diamond,0.717,1,0
21 3b,12,3,101,right,31,diamond,1.05,1,0
21 3b,12,3,302,right,31,diamond,0.776,1,0
21 3b,12,3,579,left,31,diamond,0.5,0,0
21 3b,12,3,352,left,0,semicircle,0.419,0,0
21 3b,12,3,56,left,0,semicircle,0.402,0,0
21 3b,12,3,523,right,0,semicircle,0.396,1,0
21 3b,12,3,224,left,0,semicircle,0.407,0,0
21 3b,12,3,54,left,0,semicircle,0.413,0,0
21 3b,12,3,170,right,0,semicircle,0.446,1,0
21 3b,12,3,472,right,1,semicircle,0.683,1,0
21 3b,12,3,497,left,1,semicircle,0.616,0,0
21 3b,12,3,602,left,1,semicircle,0.454,0,0
21 3b,12,3,408,left,1,semicircle,0.912,0,0
21 3b,12,3,512,right,1,semicircle,0.723,1,0
21 3b,12,3,222,left,1,semicircle,0.57,0,0
21 3b,12,3,223,right,4,semicircle,0.536,1,0
21 3b,12,3,619,left,4,semicircle,0.66,0,0
21 3b,12,3,561,left,4,semicircle,0.989,0,0
21 3b,12,3,305,right,4,semicircle,0.839,1,0
21 3b,12,3,632,right,4,semicircle,0.449,1,0
21 3b,12,3,225,left,4,semicircle,0.645,0,0
21 3b,12,3,62,left,9,semicircle,0.604,0,0
21 3b,12,3,584,right,9,semicircle,0.589,1,0
21 3b,12,3,168,left,9,semicircle,0.667,0,0
21 3b,12,3,633,right,9,semicircle,1.224,1,0
21 3b,12,3,534,right,9,semicircle,0.994,1,0
21 3b,12,3,23,right,9,semicircle,0.489,1,0
21 3b,12,3,7,left,19,semicircle,0.836,0,0
21 3b,12,3,409,left,19,semicircle,0.996,0,0
21 3b,12,3,198,right,19,semicircle,1.099,1,0
21 3b,12,3,383,right,19,semicircle,0.602,1,0
21 3b,12,3,99,left,19,semicircle,0.544,0,0
21 3b,12,3,591,left,19,semicircle,0.908,0,0
21 3b,12,3,351,right,31,semicircle,0.848,1,0
21 3b,12,3,80,right,31,semicircle,0.905,1,0
21 3b,12,3,520,left,31,semicircle,0.693,0,0
21 3b,12,3,424,right,31,semicircle,0.943,1,0
21 3b,12,3,245,left,31,semicircle,1.491,0,0
21 3b,12,3,267,right,31,semicircle,1.064,1,0
21 4a,8,4,10,left,0,blue circle,0.36,0,0
21 4a,8,4,536,left,0,blue circle,0.332,0,0
21 4a,8,4,539,left,0,blue circle,0.455,0,0
21 4a,8,4,408,right,0,blue circle,0.366,1,0
21 4a,8,4,333,left,0,blue circle,0.368,0,0
21 4a,8,4,281,right,0,blue circle,0.492,1,0
21 4a,8,4,452,left,1,blue circle,0.331,0,0
21 4a,8,4,218,right,1,blue circle,0.352,1,0
21 4a,8,4,238,right,1,blue circle,0.447,1,0
21 4a,8,4,162,left,1,blue circle,0.479,0,0
21 4a,8,4,5,right,1,blue circle,0.343,1,0
21 4a,8,4,510,left,1,blue circle,0.371,0,0
21 4a,8,4,70,right,4,blue circle,0.423,1,0
21 4a,8,4,302,right,4,blue circle,0.84,1,0
21 4a,8,4,110,left,4,blue circle,0.461,0,0
21 4a,8,4,594,left,4,blue circle,0.349,0,0
21 4a,8,4,34,right,4,blue circle,0.477,1,0
21 4a,8,4,58,left,4,blue circle,0.35,0,0
21 4a,8,4,477,right,9,blue circle,0.525,1,0
21 4a,8,4,387,right,9,blue circle,0.478,1,0
21 4a,8,4,237,left,9,blue circle,0.453,0,0
21 4a,8,4,193,right,9,blue circle,0.57,1,0
21 4a,8,4,24,left,9,blue circle,0.4,0,0
21 4a,8,4,265,right,9,blue circle,0.414,1,0
21 4a,8,4,328,right,19,blue circle,0.431,1,0
21 4a,8,4,376,right,19,blue circle,0.35,1,0
21 4a,8,4,271,left,19,blue circle,0.379,0,0
21 4a,8,4,36,left,19,blue circle,0.42,0,0
21 4a,8,4,101,left,19,blue circle,0.399,0,0
21 4a,8,4,564,left,19,blue circle,0.467,0,0
21 4a,8,4,242,left,31,blue circle,0.337,0,0
21 4a,8,4,26,left,31,blue circle,0.386,0,0
21 4a,8,4,139,right,31,blue circle,0.698,1,0
21 4a,8,4,357,right,31,blue circle,0.381,1,0
21 4a,8,4,210,right,31,blue circle,0.398,1,0
21 4a,8,4,160,right,31,blue circle,0.421,1,0
21 4a,8,4,286,right,0,orange diamond,0.338,1,0
21 4a,8,4,281,right,0,orange diamond,0.492,1,0
21 4a,8,4,566,left,0,orange diamond,0.394,0,0
21 4a,8,4,206,left,0,orange diamond,0.383,0,0
21 4a,8,4,14,left,0,orange diamond,0.368,0,0
21 4a,8,4,538,right,0,orange diamond,0.389,1,0
21 4a,8,4,327,left,1,orange diamond,0.422,0,0
21 4a,8,4,444,left,1,orange diamond,0.632,0,0
21 4a,8,4,89,left,1,orange diamond,0.473,0,0
21 4a,8,4,27,left,1,orange diamond,0.452,0,0
21 4a,8,4,514,left,1,orange diamond,0.454,0,0
21 4a,8,4,371,right,1,orange diamond,0.354,1,0
21 4a,8,4,148,right,4,orange diamond,0.453,1,0
21 4a,8,4,377,left,4,orange diamond,0.455,0,0
21 4a,8,4,628,right,4,orange diamond,0.435,1,0
21 4a,8,4,623,right,4,orange diamond,0.445,1,0
21 4a,8,4,373,left,4,orange diamond,0.484,0,0
21 4a,8,4,554,right,4,orange diamond,0.344,1,0
21 4a,8,4,342,right,9,orange diamond,0.459,1,0
21 4a,8,4,127,right,9,orange diamond,0.51,1,0
21 4a,8,4,451,right,9,orange diamond,0.416,1,0
21 4a,8,4,391,left,9,orange diamond,1.065,0,0
21 4a,8,4,518,right,9,orange diamond,0.509,1,0
21 4a,8,4,527,left,9,orange diamond,0.333,0,0
21 4a,8,4,212,right,19,orange diamond,0.429,1,0
21 4a,8,4,108,left,19,orange diamond,0.545,0,0
21 4a,8,4,343,right,19,orange diamond,0.623,1,0
21 4a,8,4,568,right,19,orange diamond,0.627,1,0
21 4a,8,4,416,right,19,orange diamond,0.4,1,0
21 4a,8,4,1,right,19,orange diamond,0.48,1,0
21 4a,8,4,427,left,31,orange diamond,0.425,0,0
21 4a,8,4,159,right,31,orange diamond,0.696,1,0
21 4a,8,4,586,right,31,orange diamond,0.533,1,0
21 4a,8,4,579,left,31,orange diamond,0.473,0,0
21 4a,8,4,438,right,31,orange diamond,0.535,1,0
21 4a,8,4,635,right,31,orange diamond,0.453,1,0
21 4a,8,4,333,left,0,yellow semicircle,0.368,0,0
21 4a,8,4,38,right,0,yellow semicircle,0.481,1,0
21 4a,8,4,141,right,0,yellow semicircle,0.4,1,0
21 4a,8,4,246,left,0,yellow semicircle,0.469,0,0
21 4a,8,4,483,left,0,yellow semicircle,0.427,0,0
21 4a,8,4,331,right,0,yellow semicircle,0.44,1,0
21 4a,8,4,71,left,1,yellow semicircle,0.433,0,0
21 4a,8,4,361,right,1,yellow semicircle,0.983,1,0
21 4a,8,4,142,right,1,yellow semicircle,0.47,1,0
21 4a,8,4,219,right,1,yellow semicircle,0.404,1,0
21 4a,8,4,614,right,1,yellow semicircle,0.486,1,0
21 4a,8,4,25,right,1,yellow semicircle,0.379,1,0
21 4a,8,4,7,left,4,yellow semicircle,0.358,0,0
21 4a,8,4,359,right,4,yellow semicircle,0.376,1,0
21 4a,8,4,280,left,4,yellow semicircle,0.517,0,0
21 4a,8,4,167,right,4,yellow semicircle,0.394,1,0
21 4a,8,4,488,right,4,yellow semicircle,0.395,1,0
21 4a,8,4,482,right,4,yellow semicircle,0.346,1,0
21 4a,8,4,389,left,9,yellow semicircle,0.43,0,0
21 4a,8,4,562,right,9,yellow semicircle,0.462,1,0
21 4a,8,4,94,right,9,yellow semicircle,0.405,1,0
21 4a,8,4,425,right,9,yellow semicircle,0.544,1,0
21 4a,8,4,173,left,9,yellow semicircle,0.52,0,0
21 4a,8,4,365,left,9,yellow semicircle,0.47,0,0
21 4a,8,4,400,right,19,yellow semicircle,0.425,1,0
21 4a,8,4,213,left,19,yellow semicircle,0.383,0,0
21 4a,8,4,475,right,19,yellow semicircle,0.485,1,0
21 4a,8,4,385,right,19,yellow semicircle,0.472,1,0
21 4a,8,4,306,right,19,yellow semicircle,0.433,1,0
21 4a,8,4,59,right,19,yellow semicircle,0.461,1,0
21 4a,8,4,144,left,31,yellow semicircle,0.692,0,0
21 4a,8,4,3,left,31,yellow semicircle,0.476,0,0
21 4a,8,4,154,right,31,yellow semicircle,0.4,1,0
21 4a,8,4,619,right,31,yellow semicircle,0.442,1,0
21 4a,8,4,558,left,31,yellow semicircle,0.515,0,0
21 4a,8,4,188,left,31,yellow semicircle,0.538,0,0
21 4c,5,4,419,right,0,blue diamond,0.457,1,0
21 4c,5,4,226,right,0,blue diamond,0.462,1,0
21 4c,5,4,184,right,0,blue diamond,0.428,1,0
21 4c,5,4,370,right,0,blue diamond,0.37,1,0
21 4c,5,4,177,left,0,blue diamond,0.389,0,0
21 4c,5,4,259,right,0,blue diamond,0.398,1,0
21 4c,5,4,423,left,1,blue diamond,0.427,0,0
21 4c,5,4,85,right,1,blue diamond,0.348,1,0
21 4c,5,4,450,right,1,blue diamond,0.424,1,0
21 4c,5,4,608,right,1,blue diamond,0.432,1,0
21 4c,5,4,304,right,1,blue diamond,0.392,1,0
21 4c,5,4,212,left,1,blue diamond,0.331,0,0
21 4c,5,4,174,left,4,blue diamond,0.422,0,0
21 4c,5,4,23,right,4,blue diamond,0.411,1,0
21 4c,5,4,550,left,4,blue diamond,0.441,0,0
21 4c,5,4,525,right,4,blue diamond,0.35,1,0
21 4c,5,4,56,right,4,blue diamond,0.36,1,0
21 4c,5,4,36,left,4,blue diamond,0.376,0,0
21 4c,5,4,307,left,9,blue diamond,0.339,0,0
21 4c,5,4,514,right,9,blue diamond,0.353,1,0
21 4c,5,4,126,left,9,blue diamond,0.463,0,0
21 4c,5,4,496,left,9,blue diamond,0.434,0,0
21 4c,5,4,504,left,9,blue diamond,0.413,0,0
21 4c,5,4,138,right,9,blue diamond,0.381,1,0
21 4c,5,4,484,left,19,blue diamond,0.469,0,0
21 4c,5,4,635,left,19,blue diamond,0.661,0,0
21 4c,5,4,282,left,19,blue diamond,0.441,0,0
21 4c,5,4,199,right,19,blue diamond,0.409,1,0
21 4c,5,4,239,left,19,blue diamond,0.377,0,0
21 4c,5,4,524,right,19,blue diamond,0.563,1,0
21 4c,5,4,614,left,31,blue diamond,0.597,0,0
21 4c,5,4,243,right,31,blue diamond,0.429,1,0
21 4c,5,4,571,left,31,blue diamond,0.496,0,0
21 4c,5,4,281,right,31,blue diamond,0.479,1,0
21 4c,5,4,413,right,31,blue diamond,0.498,1,0
21 4c,5,4,264,left,31,blue diamond,0.459,0,0
21 4c,5,4,343,right,0,orange semicircle,0.331,1,0
21 4c,5,4,441,left,0,orange semicircle,0.561,0,0
21 4c,5,4,184,right,0,orange semicircle,0.428,1,0
21 4c,5,4,127,right,0,orange semicircle,0.379,1,0
21 4c,5,4,20,left,0,orange semicircle,0.38,0,0
21 4c,5,4,177,left,0,orange semicircle,0.389,0,0
21 4c,5,4,334,right,1,orange semicircle,0.49,1,0
21 4c,5,4,392,right,1,orange semicircle,0.609,1,0
21 4c,5,4,619,right,1,orange semicircle,0.458,1,0
21 4c,5,4,119,left,1,orange semicircle,0.408,0,0
21 4c,5,4,203,right,1,orange semicircle,0.532,1,0
21 4c,5,4,581,right,1,orange semicircle,0.413,1,0
21 4c,5,4,266,right,4,orange semicircle,0.443,1,0
21 4c,5,4,103,right,4,orange semicircle,0.519,1,0
21 4c,5,4,122,right,4,orange semicircle,0.501,1,0
21 4c,5,4,246,left,4,orange semicircle,0.386,0,0
21 4c,5,4,531,left,4,orange semicircle,0.662,0,0
21 4c,5,4,323,left,4,orange semicircle,0.406,0,0
21 4c,5,4,253,right,9,orange semicircle,0.725,1,0
21 4c,5,4,526,right,9,orange semicircle,0.469,1,0
21 4c,5,4,35,right,9,orange semicircle,0.452,1,0
21 4c,5,4,157,left,9,orange semicircle,1.252,0,0
21 4c,5,4,276,left,9,orange semicircle,0.477,0,0
21 4c,5,4,37,right,9,orange semicircle,0.482,1,0
21 4c,5,4,237,right,19,orange semicircle,0.517,1,0
21 4c,5,4,408,left,19,orange semicircle,0.426,0,0
21 4c,5,4,480,left,19,orange semicircle,0.627,0,0
21 4c,5,4,217,right,19,orange semicircle,0.692,1,0
21 4c,5,4,563,left,19,orange semicircle,0.666,0,0
21 4c,5,4,377,left,19,orange semicircle,0.656,0,0
21 4c,5,4,143,left,31,orange semicircle,0.709,0,0
21 4c,5,4,34,right,31,orange semicircle,0.682,1,0
21 4c,5,4,384,left,31,orange semicircle,0.477,0,0
21 4c,5,4,600,left,31,orange semicircle,0.456,0,0
21 4c,5,4,604,left,31,orange semicircle,0.55,0,0
21 4c,5,4,95,right,31,orange semicircle,0.532,1,0
21 4c,5,4,616,left,0,yellow circle,0.365,0,0
21 4c,5,4,192,right,0,yellow circle,0.409,1,0
21 4c,5,4,558,right,0,yellow circle,0.418,1,0
21 4c,5,4,370,right,0,yellow circle,0.37,1,0
21 4c,5,4,241,right,0,yellow circle,0.371,1,0
21 4c,5,4,580,left,0,yellow circle,0.459,0,0
21 4c,5,4,286,left,1,yellow circle,0.383,0,0
21 4c,5,4,428,right,1,yellow circle,0.487,1,0
21 4c,5,4,483,left,1,yellow circle,0.419,0,0
21 4c,5,4,622,left,1,yellow circle,0.364,0,0
21 4c,5,4,409,right,1,yellow circle,0.362,1,0
21 4c,5,4,338,left,1,yellow circle,0.385,0,0
21 4c,5,4,593,left,4,yellow circle,0.419,0,0
21 4c,5,4,274,left,4,yellow circle,0.346,0,0
21 4c,5,4,448,left,4,yellow circle,0.448,0,0
21 4c,5,4,493,left,4,yellow circle,0.402,0,0
21 4c,5,4,584,right,4,yellow circle,0.367,1,0
21 4c,5,4,187,left,4,yellow circle,0.459,0,0
21 4c,5,4,418,left,9,yellow circle,0.512,0,0
21 4c,5,4,84,left,9,yellow circle,0.364,0,0
21 4c,5,4,216,right,9,yellow circle,0.431,1,0
21 4c,5,4,457,right,9,yellow circle,0.473,1,0
21 4c,5,4,186,right,9,yellow circle,0.441,1,0
21 4c,5,4,113,right,9,yellow circle,0.495,1,0
21 4c,5,4,431,left,19,yellow circle,0.56,0,0
21 4c,5,4,560,right,19,yellow circle,0.569,1,0
21 4c,5,4,148,left,19,yellow circle,0.365,0,0
21 4c,5,4,200,right,19,yellow circle,0.363,1,0
21 4c,5,4,198,right,19,yellow circle,0.404,1,0
21 4c,5,4,421,right,19,yellow circle,0.375,1,0
21 4c,5,4,39,left,31,yellow circle,0.422,0,0
21 4c,5,4,349,left,31,yellow circle,0.38,0,0
21 4c,5,4,528,left,31,yellow circle,0.357,0,0
21 4c,5,4,606,left,31,yellow circle,0.52,0,0
21 4c,5,4,279,right,31,yellow circle,0.381,1,0
21 4c,5,4,553,right,31,yellow circle,0.897,1,0
22 1b,19,1,492,left,0,circle,0.555,0,0
22 1b,19,1,172,right,0,circle,0.515,1,0
22 1b,19,1,232,left,0,circle,1.221,0,0
22 1b,19,1,635,right,0,circle,0.626,1,0
22 1b,19,1,368,right,0,circle,0.588,1,0
22 1b,19,1,550,right,0,circle,0.532,1,0
22 1b,19,1,464,right,1,circle,0.823,1,0
22 1b,19,1,614,left,1,circle,0.707,0,0
22 1b,19,1,604,left,1,circle,0.734,0,0
22 1b,19,1,563,left,1,circle,0.806,0,0
22 1b,19,1,244,right,1,circle,0.6,1,0
22 1b,19,1,218,right,1,circle,0.848,1,0
22 1b,19,1,237,right,4,circle,0.952,1,0
22 1b,19,1,490,left,4,circle,0.846,0,0
22 1b,19,1,83,right,4,circle,0.983,1,0
22 1b,19,1,523,left,4,circle,0.547,0,0
22 1b,19,1,289,right,4,circle,0.772,1,0
22 1b,19,1,225,right,4,circle,0.699,1,0
22 1b,19,1,28,left,9,circle,0.647,0,0
22 1b,19,1,147,right,9,circle,0.709,1,0
22 1b,19,1,602,right,9,circle,0.553,1,0
22 1b,19,1,433,left,9,circle,0.731,0,0
22 1b,19,1,157,right,9,circle,0.952,1,0
22 1b,19,1,348,right,9,circle,1.09,1,0
22 1b,19,1,528,right,19,circle,0.966,1,0
22 1b,19,1,499,right,19,circle,0.838,1,0
22 1b,19,1,1,left,19,circle,1.122,0,0
22 1b,19,1,333,left,19,circle,0.87,0,0
22 1b,19,1,479,right,19,circle,0.629,1,0
22 1b,19,1,561,left,19,circle,0.594,0,0
22 1b,19,1,373,right,31,circle,0.624,1,0
22 1b,19,1,23,left,31,circle,0.877,0,0
22 1b,19,1,34,right,31,circle,1.338,1,0
22 1b,19,1,463,right,31,circle,0.759,1,0
22 1b,19,1,159,right,31,circle,0.768,1,0
22 1b,19,1,558,right,31,circle,0.693,1,0
22 1b,19,1,626,right,0,diamond,0.563,1,0
22 1b,19,1,409,left,0,diamond,0.682,0,0
22 1b,19,1,70,left,0,diamond,0.665,0,0
22 1b,19,1,232,left,0,diamond,1.221,0,0
22 1b,19,1,210,left,0,diamond,0.711,0,0
22 1b,19,1,513,left,0,diamond,0.639,0,0
22 1b,19,1,334,left,1,diamond,0.757,0,0
22 1b,19,1,286,right,1,diamond,0.778,1,0
22 1b,19,1,222,right,1,diamond,0.609,1,0
22 1b,19,1,640,left,1,diamond,0.667,0,0
22 1b,19,1,113,left,1,diamond,0.813,0,0
22 1b,19,1,539,left,1,diamond,0.717,0,0
22 1b,19,1,263,right,4,diamond,0.641,1,0
22 1b,19,1,367,right,4,diamond,0.857,1,0
22 1b,19,1,431,left,4,diamond,0.79,0,0
22 1b,19,1,617,right,4,diamond,0.568,1,0
22 1b,19,1,57,left,4,diamond,0.603,0,0
22 1b,19,1,596,right,4,diamond,0.647,1,0
22 1b,19,1,580,right,9,diamond,0.657,1,0
22 1b,19,1,253,right,9,diamond,0.843,1,0
22 1b,19,1,525,left,9,diamond,0.582,0,0
22 1b,19,1,446,left,9,diamond,0.57,0,0
22 1b,19,1,590,left,9,diamond,0.813,0,0
22 1b,19,1,426,left,9,diamond,0.737,0,0
22 1b,19,1,345,right,19,diamond,0.776,1,0
22 1b,19,1,541,right,19,diamond,0.766,1,0
22 1b,19,1,300,left,19,diamond,0.837,0,0
22 1b,19,1,88,left,19,diamond,1.021,0,0
22 1b,19,1,375,left,19,diamond,0.671,0,0
22 1b,19,1,568,right,19,diamond,0.63,1,0
22 1b,19,1,612,left,31,diamond,0.842,0,0
22 1b,19,1,325,right,31,diamond,0.911,1,0
22 1b,19,1,401,left,31,diamond,0.844,0,0
22 1b,19,1,562,left,31,diamond,0.941,0,0
22 1b,19,1,130,left,31,diamond,1.126,0,0
22 1b,19,1,180,left,31,diamond,0.755,0,0
22 1b,19,1,234,right,0,triangle,0.67,1,0
22 1b,19,1,290,left,0,triangle,0.577,0,0
22 1b,19,1,409,left,0,triangle,0.682,0,0
22 1b,19,1,114,left,0,triangle,0.525,0,0
22 1b,19,1,232,left,0,triangle,1.221,0,0
22 1b,19,1,593,right,0,triangle,0.662,1,0
22 1b,19,1,485,left,1,triangle,0.89,0,0
22 1b,19,1,30,right,1,triangle,1.204,1,0
22 1b,19,1,179,right,1,triangle,0.838,1,0
22 1b,19,1,135,right,1,triangle,1.104,1,0
22 1b,19,1,313,right,1,triangle,0.99,1,0
22 1b,19,1,632,left,1,triangle,1.241,0,0
22 1b,19,1,447,left,4,triangle,0.62,0,0
22 1b,19,1,153,right,4,triangle,0.91,1,0
22 1b,19,1,587,right,4,triangle,0.879,1,0
22 1b,19,1,32,left,4,triangle,0.998,0,0
22 1b,19,1,387,left,4,triangle,0.914,0,0
22 1b,19,1,229,left,4,triangle,1.129,0,0
22 1b,19,1,631,right,9,triangle,0.576,1,0
22 1b,19,1,396,left,9,triangle,0.815,0,0
22 1b,19,1,465,left,9,triangle,0.889,0,0
22 1b,19,1,589,left,9,triangle,0.895,0,0
22 1b,19,1,624,right,9,triangle,1.066,1,0
22 1b,19,1,293,left,9,triangle,0.797,0,0
22 1b,19,1,200,right,19,triangle,1.206,1,0
22 1b,19,1,243,left,19,triangle,0.732,0,0
22 1b,19,1,466,right,19,triangle,0.96,1,0
22 1b,19,1,418,right,19,triangle,0.68,1,0
22 1b,19,1,33,left,19,triangle,0.8,0,0
22 1b,19,1,404,left,19,triangle,0.758,0,0
22 1b,19,1,317,right,31,triangle,0.895,1,0
22 1b,19,1,573,right,31,triangle,1.326,1,0
22 1b,19,1,102,left,31,triangle,1.47,0,0
22 1b,19,1,337,right,31,triangle,0.587,1,0
22 1b,19,1,566,right,31,triangle,0.732,1,0
22 1b,19,1,86,right,31,triangle,0.95,1,0
22 2b,1,2,400,left,0,blue triangle,0.468,0,0
22 2b,1,2,427,left,0,blue triangle,0.502,0,0
22 2b,1,2,520,left,0,blue triangle,0.466,0,0
22 2b,1,2,401,left,0,blue triangle,0.519,0,0
22 2b,1,2,74,right,0,blue triangle,0.625,1,0
22 2b,1,2,117,left,0,blue triangle,0.679,0,0
22 2b,1,2,344,right,1,blue triangle,0.486,1,0
22 2b,1,2,136,left,1,blue triangle,0.607,0,0
22 2b,1,2,224,right,1,blue triangle,0.469,1,0
22 2b,1,2,475,right,1,blue triangle,0.64,1,0
22 2b,1,2,50,right,1,blue triangle,0.435,1,0
22 2b,1,2,52,right,1,blue triangle,0.513,1,0
